Date,year,uniqueinds,mean_morningmass,mean_massresid,mean_percentmassgain,mean_absmassgain,ConditionChange_t_t1
18/11/2008,2008,17,694.5714286,3.306046892,4.727558592,31.75,-20.43538406
25/11/2008,2008,11,611,-17.12933717,7.478717757,42.22222222,26.43892068
02/12/2008,2008,10,722.4545455,9.30958351,4.999522079,34.36363636,24.68904883
09/12/2008,2008,20,746.025641,33.99863234,3.758717957,27.82051282,-28.77067454
16/12/2008,2008,17,696.5263158,5.227957802,5.256616583,35.52631579,0.429055726
23/12/2008,2008,26,696.6486486,5.657013528,4.284935008,28.75675676,-14.78512184
30/12/2008,2008,28,689.6304348,-9.128108313,4.05299658,27.67391304,-21.32411399
08/01/2009,2009,41,649.0204082,-30.4522223,4.913587326,31.48979592,29.03696351
15/01/2009,2009,23,661.6956522,-1.415258792,3.927306087,25.43478261,24.51932585
22/01/2009,2009,39,691.8194444,23.10406706,3.001343387,20.36111111,10.28298394
29/01/2009,2009,33,688.0188679,33.387051,4.186510965,28.39622642,-9.283424893
05/02/2009,2009,34,679.3076923,24.10362611,4.730368563,32.15384615,-7.299263954
12/02/2009,2009,45,656.4761905,16.80436215,5.117406272,32.46428571,-7.848434339
19/02/2009,2009,40,646.3181818,8.955927812,3.871879121,24.65151515,3.980146658
26/02/2009,2009,33,640.2622951,12.93607447,5.906641704,37.93442623,-7.496212092
05/03/2009,2009,45,643.6444444,5.439862378,4.704173492,29.74444444,4.425299912
12/03/2009,2009,50,664.7264151,9.86516229,4.547592088,30.19811321,-0.302160903
19/03/2009,2009,38,641.0142857,9.563001388,4.60219852,28.94285714,4.161010069
26/03/2009,2009,54,680.5590551,13.72401146,5.152294903,34.96850394,-2.868407428
02/04/2009,2009,50,680.6857143,10.85560403,5.087882602,34.42857143,-2.473910413
09/04/2009,2009,61,659.8062016,8.381693616,4.947987803,32.00775194,-19.10456382
16/04/2009,2009,57,660.0408163,-10.72287021,4.784473985,31.57142857,-3.475226497
23/04/2009,2009,67,648.6637168,-14.1980967,4.668194078,30.2300885,5.618593327
30/04/2009,2009,50,643.9156627,-8.579503376,6.027048004,38.98795181,8.220607105
07/05/2009,2009,54,664.8265306,-0.358896271,5.495795228,36.31632653,-2.041578561
14/05/2009,2009,55,659.2975207,-2.400474831,5.117365756,33.72727273,-7.018707092
21/05/2009,2009,61,655.953125,-9.419181923,5.879668626,38.359375,-3.271990206
28/05/2009,2009,57,658.2318841,-12.69117213,6.02516694,39.50724638,-2.197909252
04/06/2009,2009,62,660.6460177,-14.88908138,5.798413068,38.49557522,3.980316335
11/06/2009,2009,72,654.9661017,-10.90876505,5.722427087,37.09322034,-1.669112677
18/06/2009,2009,79,665.601227,-12.57787772,6.280467011,41.61349693,-7.380894289
25/06/2009,2009,60,647.4098361,-19.95877201,7.771024616,49.83606557,19.06975021
02/07/2009,2009,60,683.5172414,-0.889021805,6.466716948,43.55172414,7.088093538
09/07/2009,2009,71,685.1559633,6.199071733,6.250670939,42.18348624,-7.194265818
16/07/2009,2009,40,672.5,-0.995194085,5.272289677,35.61666667,-0.310624023
23/07/2009,2009,51,676.1756757,-1.305818108,5.201857938,34.82432432,2.407589522
30/07/2009,2009,53,676.9866667,1.101771414,5.233174708,35.08,-1.960067103
06/08/2009,2009,44,668.691358,-0.858295688,5.242188238,34.80246914,-5.46556059
13/08/2009,2009,49,663.5227273,-6.323856278,5.20069535,34.40909091,-4.3194448
20/08/2009,2009,42,651.6707317,-10.64330108,4.310030815,27.74390244,-9.224315052
27/08/2009,2009,60,631.8602941,-19.86761613,5.3693684,33.94117647,-0.948746826
03/09/2009,2009,53,632.0267857,-20.81636296,5.126700928,32.05357143,-3.357627662
10/09/2009,2009,53,636.3801653,-24.17399062,5.322618705,33.78512397,-2.880843141
17/09/2009,2009,52,635.2434783,-27.05483376,5.780447717,36.37391304,-7.608162532
24/09/2009,2009,64,608.7483871,-34.66299629,4.789354722,29.23870968,0.231313763
01/10/2009,2009,60,622.9225806,-34.43168253,5.748755607,35.15483871,22.79067944
08/10/2009,2009,41,650.2328767,-11.64100309,6.682751352,41.78082192,20.26889687
15/10/2009,2009,39,681.8,8.627893775,3.572556782,24.21538462,9.905855249
22/10/2009,2009,39,670.6530612,18.53374902,5.761421265,38.05102041,0.408153387
29/10/2009,2009,53,675.9051095,18.94190241,3.62595028,24.24087591,-9.93251927
05/11/2009,2009,38,698.65,9.009383141,5.562736922,38.28333333,9.175150769
12/11/2009,2009,59,667.15625,18.18453391,4.298949221,28.59375,-12.18795919
19/11/2009,2009,57,649.7640449,5.996574716,4.137448257,26.15730337,6.868461087
26/11/2009,2009,53,640.4019608,12.8650358,4.91661008,30.7745098,-22.73200698
03/12/2009,2009,64,619.9381443,-9.866971174,5.098943881,30.46391753,-13.3552804
10/12/2009,2009,62,602.5757576,-23.22225158,5.263591864,31.14393939,20.92045456
17/12/2009,2009,66,620.6845638,-2.301797019,4.71350744,28.65100671,15.75347045
24/12/2009,2009,56,638.8828829,13.45167343,3.083195788,19.54054054,-18.30265721
31/12/2009,2009,56,640.9113924,-4.850983788,4.305065339,27.49367089,9.509429525
08/01/2010,2010,42,660.3846154,4.658445736,4.021096867,26.90384615,11.29458025
15/01/2010,2010,53,671.3857143,15.95302599,5.873534088,39.24285714,6.425774425
22/01/2010,2010,58,663.2719298,22.37880042,3.880224675,25.39473684,-9.565232936
29/01/2010,2010,48,662.3289474,12.81356748,5.607872255,36.75,7.157384019
05/02/2010,2010,73,666.4253731,19.9709515,4.307781435,28.47761194,-3.739093536
12/02/2010,2010,48,662.6296296,16.23185796,4.952398882,32.01234568,-16.42554947
19/02/2010,2010,63,641.3191489,-0.193691506,3.263230214,20.84042553,4.239602826
26/02/2010,2010,78,650.1176471,4.04591132,4.160784067,26.35294118,-9.057603856
05/03/2010,2010,52,641.0535714,-5.011692535,3.538731045,22.39285714,8.998698718
12/03/2010,2010,64,626.1142857,3.987006183,5.230768756,32.27619048,-10.71308641
19/03/2010,2010,65,624.6534653,-6.726080226,4.409905735,26.55445545,4.237981155
26/03/2010,2010,60,652.8351648,-2.488099071,4.42539691,28.45054945,3.231336305
02/04/2010,2010,62,641.3010753,0.743237234,5.063950564,31.86021505,-0.72576932
09/04/2010,2010,72,654.7117117,0.017467915,5.037203841,32.61261261,5.958682054
16/04/2010,2010,90,654.026178,5.976149968,5.207099857,33.87434555,3.172613141
23/04/2010,2010,92,659.1631579,9.148763109,5.285901811,34.51052632,11.30943163
30/04/2010,2010,78,673.3703704,20.45819474,5.569023194,37.14074074,0.266116774
07/05/2010,2010,73,675.5213675,20.72431152,4.095167256,27.4017094,-15.19227227
14/05/2010,2010,101,669.2064516,5.532039241,4.226969858,27.96774194,13.02929011
21/05/2010,2010,93,673.7078652,18.56132935,6.084701634,41.12921348,14.2968335
28/05/2010,2010,71,689.6767677,32.85816286,4.155681744,28.25252525,6.596709747
04/06/2010,2010,103,692.9781421,39.4548726,4.385776392,29.71584699,-8.80230817
11/06/2010,2010,113,686.4886878,30.65256443,3.040860586,20.84162896,-10.20543011
18/06/2010,2010,83,682.0789474,20.44713433,3.885973434,25.94736842,0.333680419
25/06/2010,2010,96,688.1069182,20.78081474,4.533308962,30.94339623,-6.581021381
02/07/2010,2010,106,683.6054054,14.19979336,3.705878309,25.24324324,-1.927953966
09/07/2010,2010,107,678.7630332,12.2718394,4.428483028,29.95734597,4.684784834
16/07/2010,2010,67,691.1923077,16.95662423,4.140452066,28.13461538,-14.19884312
23/07/2010,2010,105,670.6825397,2.757781111,4.784287526,31.99470899,2.604273021
30/07/2010,2010,106,676.5980392,5.362054133,4.079147208,27.53921569,-8.533188015
06/08/2010,2010,103,670.8415301,-3.171133883,4.537329609,30.31147541,-2.8127274
13/08/2010,2010,90,672.9338235,-5.983861282,3.999194566,26.82352941,-4.631883962
20/08/2010,2010,81,668.9302326,-10.61574524,4.315510653,28.85271318,-7.921656072
27/08/2010,2010,71,662.8318584,-18.53740132,4.875443071,32.38938053,-5.671923415
03/09/2010,2010,91,653.2774194,-24.20932473,4.471361093,28.98064516,-7.481614654
10/09/2010,2010,102,638.8972603,-31.69093938,4.315824651,27.7260274,-5.557431184
17/09/2010,2010,99,635.0067114,-37.24837057,4.259942922,27.03355705,-7.469369022
24/09/2010,2010,108,616.0892857,-44.71773959,4.342918621,26.32738095,-7.962666526
01/10/2010,2010,109,611.5555556,-52.68040612,4.900008112,29.67320261,0.558527644
08/10/2010,2010,91,606.6031746,-52.12187847,4.63373753,28.21428571,31.96583533
15/10/2010,2010,80,655.1575342,-20.15604314,6.207529617,40.12328767,12.07748231
22/10/2010,2010,81,659.3157895,-8.078560831,4.527481674,29.15131579,-3.965043913
29/10/2010,2010,102,667.75625,-12.04360474,3.982048097,26.3875,-15.32462718
05/11/2010,2010,115,645.4011299,-27.36823192,3.370905188,21.65536723,-21.90099255
12/11/2010,2010,94,614.221374,-49.26922447,4.927605058,29.95419847,-7.62423897
19/11/2010,2010,108,615.9405405,-56.89346344,4.471242997,27.10810811,38.04340825
26/11/2010,2010,63,670.3017241,-18.85005519,4.681173307,30.95689655,6.184298943
03/12/2010,2010,60,662.6091954,-12.66575624,4.426230274,29.12643678,-5.725449816
10/12/2010,2010,41,652.9090909,-18.39120606,5.084538297,32.14545455,-5.803621939
17/12/2010,2010,90,649.9520958,-24.194828,5.246520235,33.74251497,8.814078804
24/12/2010,2010,112,649.75,-15.38074919,4.820748589,30.84745763,-5.68185873
31/12/2010,2010,88,639.8194444,-21.06260792,4.280356392,26.76388889,17.36008873
08/01/2011,2011,66,663.7848101,-3.702519192,6.214289463,40.64556962,10.36654562
15/01/2011,2011,61,665.9142857,6.664026431,6.292592454,41.36190476,14.1792195
22/01/2011,2011,79,679.7647059,20.84324593,5.858528877,39.47794118,10.97664072
29/01/2011,2011,85,676.0266667,31.81988665,5.406364447,35.84666667,-1.02848447
05/02/2011,2011,61,698.2788462,30.79140218,5.445042219,37.23076923,-4.548706379
12/02/2011,2011,81,686.128,26.2426958,5.368436621,36.296,5.061834965
19/02/2011,2011,100,688.3834197,31.30453077,5.294602312,35.56476684,3.729729984
26/02/2011,2011,104,685.1144068,35.03426075,4.870406378,32.34322034,-5.281413751
05/03/2011,2011,104,676.2473684,29.752847,4.650135303,30.93684211,-9.156339941
12/03/2011,2011,71,679.5855856,20.59650706,3.604471662,24.06306306,-9.920127177
19/03/2011,2011,65,653.9875,10.67637988,4.319844647,27.25,5.272048354
26/03/2011,2011,105,671.4779874,15.94842823,5.781372554,38.28301887,0.526366872
02/04/2011,2011,124,684.9810427,16.47479511,4.787042338,32.44549763,2.691742909
09/04/2011,2011,123,671.0080321,19.16653802,6.072963876,40.2248996,11.10320987
16/04/2011,2011,110,687.3411215,30.26974789,4.808122285,32.52803738,6.440364644
23/04/2011,2011,112,677.4927536,36.71011253,5.956454562,39.74879227,3.129486232
30/04/2011,2011,118,695.872807,39.83959876,5.542750676,38.06140351,-3.359290875
07/05/2011,2011,69,673.2444444,36.48030789,4.926779117,31.31111111,14.025952
14/05/2011,2011,125,705.6462264,50.50625989,5.855392498,40.77358491,6.395027872
21/05/2011,2011,103,722.3526316,56.90128776,4.759180032,34.15789474,-6.001880341
28/05/2011,2011,113,728.8969957,50.89940742,5.099588569,36.36051502,0.860591429
04/06/2011,2011,115,716.3833333,51.75999885,4.065692985,28.65555556,-7.08693893
11/06/2011,2011,96,724.5408805,44.67305992,5.110448209,36.2327044,1.307270229
18/06/2011,2011,92,712.9103448,45.98033014,5.784024281,40.52413793,5.709950627
25/06/2011,2011,83,733.5801527,51.69028077,5.316595623,39.08396947,9.018167803
02/07/2011,2011,90,721.3552632,60.70844857,4.17257216,29.38157895,-3.395335761
09/07/2011,2011,84,727.1202532,57.31311281,4.093934438,29.56962025,-12.52564211
16/07/2011,2011,85,722.3333333,44.7874707,4.501975277,32.23484848,9.347010874
23/07/2011,2011,78,735.7741935,54.13448157,4.376029479,31.84516129,-10.49016759
30/07/2011,2011,80,732.6589147,43.64431398,4.857788263,35.47286822,-3.293133897
06/08/2011,2011,55,716.0493827,40.35118009,4.20579104,29.41975309,-7.007362508
13/08/2011,2011,93,713.1976048,33.34381758,4.146014741,29.31736527,-10.7822663
20/08/2011,2011,72,703.9051724,22.56155128,3.80029411,26.45689655,-7.063165125
27/08/2011,2011,80,701.7536232,15.49838615,4.417954404,30.64492754,-0.010685775
03/09/2011,2011,92,699.2038217,15.48770038,3.833787759,26.57961783,-13.5165536
10/09/2011,2011,86,693.516129,1.971146775,3.071485619,20.98709677,-19.49513437
17/09/2011,2011,83,675.8915663,-17.52398759,4.010359332,26.80120482,-10.68358437
24/09/2011,2011,108,652.3785047,-28.20757196,3.391029727,21.97196262,-12.45529508
01/10/2011,2011,109,639.2337662,-40.66286704,3.659913061,23.17748918,-0.452236246
08/10/2011,2011,119,632.1263158,-41.11510328,3.817757394,24.07368421,-10.01769858
15/10/2011,2011,125,617.1490196,-51.13280186,3.678024939,22.32156863,38.58099064
22/10/2011,2011,107,665.7356828,-12.55181122,5.256297466,34.48898678,1.122893027
29/10/2011,2011,117,665.9404762,-11.4289182,3.527186045,23.0952381,-12.68884637
05/11/2011,2011,110,648.7485714,-24.11776457,3.326752022,21.41714286,-25.47836805
12/11/2011,2011,117,632.8086124,-49.59613262,2.877448466,18.41148325,-15.19634901
19/11/2011,2011,98,610.528,-64.79248163,4.274826873,25,-14.24024158
26/11/2011,2011,137,588.0779221,-79.03272322,4.743749003,27.54112554,-2.471872046
03/12/2011,2011,120,591.9135135,-81.50459526,5.15407643,29.96216216,24.20599268
10/12/2011,2011,139,591.7318182,-57.29860259,5.58812966,32.97727273,21.74454056
17/12/2011,2011,143,620.9185185,-35.55406203,5.802570805,35.4037037,26.63270692
24/12/2011,2011,134,655.7899543,-8.921355103,3.852454014,24.76255708,14.98932679
31/12/2011,2011,119,669.3253012,6.06797169,4.970083201,32.80722892,17.80358177
08/01/2012,2012,130,688.0315789,23.87155346,3.601231913,23.95263158,-8.576481192
15/01/2012,2012,126,689.4329004,15.29507227,2.673935449,17.91341991,-16.56910193
22/01/2012,2012,106,672.8843537,-1.274029658,4.170678502,27.78911565,25.60732991
29/01/2012,2012,127,682.3058824,24.33330025,4.551799645,30.55294118,-10.8197662
05/02/2012,2012,122,671.5136364,13.51353405,4.669039575,30.48636364,15.76021261
12/02/2012,2012,120,688.0630631,29.27374666,4.714511255,31.53153153,-7.641917184
19/02/2012,2012,124,670.1683168,21.63182947,5.179068104,34.0990099,-4.068332948
26/02/2012,2012,112,662.8159509,17.56349653,5.289051068,34.25153374,-9.849504891
04/03/2012,2012,121,665.7461929,7.713991635,3.158132116,20.33502538,-20.57674537
11/03/2012,2012,127,642.2904762,-12.86275373,3.486671521,21.60952381,-9.444728998
18/03/2012,2012,143,627.3836207,-22.30748273,4.949735945,30.54310345,1.048723674
25/03/2012,2012,155,633.51341,-21.25875906,5.687225946,35.62452107,-2.521167121
01/04/2012,2012,127,641.4484848,-23.77992618,6.786467305,42.84242424,29.11716943
08/04/2012,2012,141,661.186722,5.337243249,6.209162406,40.94190871,-4.075914972
15/04/2012,2012,144,654.1693989,1.261328277,6.305641869,40.87978142,0.577191737
22/04/2012,2012,175,650.0491071,1.838520014,5.965004097,38.20535714,7.760495514
29/04/2012,2012,133,660.245283,9.599015528,8.392491412,54.3836478,19.93740241
06/05/2012,2012,166,676.5217391,29.53641794,5.852439049,39.35217391,-7.575801185
13/05/2012,2012,181,670.3147541,21.96061676,4.822452629,31.96065574,-8.469101521
20/05/2012,2012,182,656.3571429,13.49151523,4.949079352,32.23214286,-5.687176802
27/05/2012,2012,149,658.995098,7.804338433,4.720325329,30.73529412,-4.415885616
03/06/2012,2012,191,660.2522255,3.388452817,5.032988244,32.90504451,-3.045313344
10/06/2012,2012,121,652.8561644,0.343139473,5.163022364,33.23287671,-0.737177805
17/06/2012,2012,137,662.7804878,-0.394038332,5.973144718,39.20487805,-8.951316526
24/06/2012,2012,134,639.8023256,-9.345354858,5.281621227,33.5872093,15.72530134
01/07/2012,2012,209,664.1671642,6.379946486,6.398724995,42.2358209,9.040547521
08/07/2012,2012,163,671.395122,15.42049401,4.920014036,32.76097561,-9.810918405
15/07/2012,2012,146,663.9285714,5.609575601,5.418369651,35.58095238,6.341179829
22/07/2012,2012,199,658.7069409,11.95075543,5.662746944,36.96658098,0.254195944
29/07/2012,2012,195,672.8511236,12.20495137,4.430121245,29.56179775,3.541200637
05/08/2012,2012,174,675.6898955,15.74615201,4.193099318,28.0174216,-8.610044841
12/08/2012,2012,144,670.1958763,7.13610717,4.82065411,31.85051546,-3.324692152
19/08/2012,2012,154,656.5970874,3.811415018,4.47062213,29.2961165,-9.775091016
26/08/2012,2012,180,640.8930818,-5.963675998,4.493251562,28.4591195,-4.901268139
02/09/2012,2012,175,629.6842105,-10.86494414,4.07437793,25.50607287,-1.273360494
09/09/2012,2012,189,632.5111111,-12.13830463,4.328938399,27.29206349,-5.622426537
16/09/2012,2012,180,616.556962,-17.76073117,4.582977029,28.12341772,-0.726609861
23/09/2012,2012,136,626.028169,-18.48734103,3.959819994,24.52112676,-8.22390913
30/09/2012,2012,120,617.1071429,-26.71125016,5.058511344,30.48214286,1.745371767
07/10/2012,2012,139,617.3706897,-24.96587839,4.134323619,25.44827586,2.371166015
14/10/2012,2012,139,628.1937173,-22.59471238,6.831904941,41.79581152,62.32896417
21/10/2012,2012,73,673.7160494,39.7342518,6.107865937,39.88888889,11.84868756
28/10/2012,2012,77,674.9285714,51.58293935,4.795332298,31.7244898,-7.781150769
04/11/2012,2012,113,671.421875,43.80178859,2.89531498,18.79166667,-26.46935497
11/11/2012,2012,101,653.3962264,17.33243361,3.517129227,22.93081761,-23.75476411
18/11/2012,2012,74,628.5058824,-6.4223305,5.428795493,33.55294118,-17.5382953
25/11/2012,2012,118,620.3133333,-23.9606258,5.18875096,31.48,-4.286490711
02/12/2012,2012,115,621.0225989,-28.24711651,4.535677341,27.69491525,3.760789121
09/12/2012,2012,126,625.4736842,-24.48632739,5.836213219,36.66985646,7.538884683
16/12/2012,2012,120,608.8277311,-16.94744271,6.318826965,38.04201681,-2.647301903
23/12/2012,2012,94,604.3432836,-19.59474461,5.805332131,35.14179104,4.478707782
30/12/2012,2012,119,625.627451,-15.11603683,4.834399843,30.29411765,-4.995893928
08/01/2013,2013,91,611.8088235,-20.11193076,4.476549883,27.10294118,19.87642922
15/01/2013,2013,95,646.5,-0.235501536,4.783370475,30.3125,-22.51658266
22/01/2013,2013,120,610.9959514,-22.7520842,5.157815093,31.29554656,-3.759207346
29/01/2013,2013,131,606.4243697,-26.51129154,3.995831148,23.55882353,-16.04162428
05/02/2013,2013,126,587.0543933,-42.55291583,4.301215184,24.78242678,-18.91512007
12/02/2013,2013,114,580.7428571,-61.4680359,4.628182225,26.21714286,-0.189313331
19/02/2013,2013,121,561.5906977,-61.65734923,5.613323294,30.58604651,10.28016104
26/02/2013,2013,127,591.0854271,-51.37718819,5.698014868,32.98492462,-14.79935422
05/03/2013,2013,131,565.1962617,-66.17654241,6.429156744,35.57943925,-4.910283661
12/03/2013,2013,148,555.5968254,-71.08682607,6.186189686,34.05079365,-13.46028905
19/03/2013,2013,133,546.4448399,-84.54711513,5.329376214,28.95017794,-9.237146519
26/03/2013,2013,115,531.8594595,-93.78426165,4.806289727,24.87567568,9.795953771
02/04/2013,2013,78,531.2389381,-83.98830787,10.80609046,56.21238938,38.78260465
09/04/2013,2013,134,581.0206612,-45.20570322,8.306130498,47.7107438,26.67185427
16/04/2013,2013,98,601.8044693,-18.53384895,6.981364916,42.26256983,11.02833688
23/04/2013,2013,57,627.3854167,-7.505512067,7.055128699,43.0625,15.66167233
30/04/2013,2013,113,644.2928177,8.156160259,5.661848958,35.8121547,-0.266909597
07/05/2013,2013,108,647.6307692,7.889250662,5.080122325,32.41025641,-6.734343076
14/05/2013,2013,120,636.3822394,1.154907585,6.371583106,39.93822394,7.956240744
21/05/2013,2013,124,652.9730769,9.111148329,5.801603686,37.20384615,-9.42903731
28/05/2013,2013,145,642.0739645,-0.31788898,5.959469149,37.93491124,2.003932168
04/06/2013,2013,121,631.3024194,1.686043187,5.798571979,35.91532258,-10.70785918
11/06/2013,2013,137,637.041958,-9.021815997,6.152648962,38.15384615,-1.285384274
18/06/2013,2013,141,634.4440789,-10.30720027,6.206472761,38.95723684,10.06324378
25/06/2013,2013,81,645.2521008,-0.243956487,6.226098844,39.29411765,1.716446795
02/07/2013,2013,90,647.3484848,1.472490308,5.411001353,34.51010101,-0.601564099
09/07/2013,2013,125,643.6615385,0.870926209,6.416674877,40.92692308,16.05799029
16/07/2013,2013,105,675.4243697,16.9289165,7.194402926,48.38235294,1.51286714
23/07/2013,2013,96,669.2679426,18.44178364,5.449941241,36.46889952,-9.600785271
30/07/2013,2013,93,654.7409091,8.840998373,5.787560306,37.63636364,-8.221247272
06/08/2013,2013,98,650.60199,0.6197511,5.556140409,35.95024876,-1.641201721
13/08/2013,2013,86,645.5666667,-1.02145062,4.96557729,31.67333333,-3.819706747
20/08/2013,2013,100,639.9180328,-4.841157368,6.425057062,40.67759563,-0.224936989
27/08/2013,2013,101,641.0794979,-5.066094357,4.857469728,30.76150628,-2.259532684
03/09/2013,2013,87,641.2417582,-7.325627041,6.214005527,39.29120879,-6.262829246
10/09/2013,2013,110,636.2897527,-13.58845629,4.711526033,29.57243816,-0.986436911
17/09/2013,2013,98,636.1470588,-14.5748932,5.205022714,32.69117647,2.396742064
24/09/2013,2013,83,630.1408451,-12.17815113,5.3199956,33.3028169,7.63501323
01/10/2013,2013,80,627.9852941,-4.543137905,4.642132176,28.78431373,-22.60234498
08/10/2013,2013,63,605.0612245,-27.14548289,4.462748596,26.52040816,-1.511259278
15/10/2013,2013,70,610.2551724,-28.65674216,4.959583517,29.94482759,69.48352907
22/10/2013,2013,59,656.5980392,40.8267869,5.571279798,36.05882353,17.14837442
29/10/2013,2013,53,684.0243902,57.97516133,4.929932483,33,0.837152798
05/11/2013,2013,55,686.7254902,58.81231412,3.857700446,26.34313725,-29.21660098
12/11/2013,2013,69,669.4011628,29.59571314,2.874423535,18.87209302,-30.25776594
19/11/2013,2013,83,644.0645161,-0.662052798,3.225401257,20.07741935,10.22420013
26/11/2013,2013,62,662.0891089,9.562147329,5.048093664,32.68316832,50.19751125
03/12/2013,2013,35,697.2222222,59.75965858,5.116631752,34.68888889,10.09361284
10/12/2013,2013,38,733.7402597,69.85327142,4.237140204,30.94805195,4.519829718
17/12/2013,2013,51,738.5473684,74.37310114,3.666495269,26.55789474,-19.96088281
24/12/2013,2013,46,716.2352941,54.41221833,3.326433458,23.32352941,-14.09778078
31/12/2013,2013,23,702.4411765,40.31443755,5.577062977,36.32352941,15.6661528
08/01/2014,2014,35,718.4468085,55.98059035,4.108848844,28.40425532,1.214354184
15/01/2014,2014,39,738.3548387,57.19494454,4.113142474,30.79032258,-15.19164639
22/01/2014,2014,37,727.8505747,42.00329814,2.455380615,17.79310345,-29.28474722
29/01/2014,2014,27,689.4444444,12.71855092,2.919061813,19.69444444,27.64405383
05/02/2014,2014,20,705.1851852,40.36260475,5.217724069,37.11111111,-5.721920004
12/02/2014,2014,29,711.3181818,34.64068474,4.48395526,31.63636364,-13.28289677
19/02/2014,2014,28,700.7272727,21.35778798,4.262890382,28.78181818,10.95131318
26/02/2014,2014,36,712.3373494,32.30910116,4.743956064,33.36144578,-3.343695203
05/03/2014,2014,27,724.5909091,28.96540596,3.913930834,28.54545455,-7.225665053
12/03/2014,2014,33,683.826087,21.7397409,4.378453373,29.36956522,19.73820512
19/03/2014,2014,22,680.6857143,41.47794602,5.605242143,37.34285714,-17.67803048
26/03/2014,2014,31,703.6842105,23.79991554,4.447062014,30.8245614,-4.70987882
02/04/2014,2014,36,689.1612903,19.09003672,5.717608366,38.69354839,-1.134702021
09/04/2014,2014,44,695.7888889,17.9553347,4.97746834,34.28888889,14.66850089
16/04/2014,2014,49,708.6744186,32.62383559,5.146005274,35.51162791,-7.97427209
23/04/2014,2014,43,709.3291139,24.6495635,4.75611885,33.55696203,8.791313885
30/04/2014,2014,55,720.300885,33.44087738,3.383697682,24.24778761,-12.3354542
07/05/2014,2014,49,709.9108911,21.10542319,3.915117448,27.63366337,-2.882433819
14/05/2014,2014,45,710.9878049,18.22298937,5.591814469,39.74390244,3.195714118
21/05/2014,2014,31,715.8275862,21.41870349,5.192106755,36.22413793,5.59502494
28/05/2014,2014,47,716.4845361,27.01372843,5.659201639,40.42268041,13.78330541
04/06/2014,2014,57,723.9,40.79703383,4.879801108,34.30714286,-17.41265353
11/06/2014,2014,50,656.5316456,23.3843803,5.040242935,30.73417722,3.10644119
18/06/2014,2014,44,706.5555556,26.49082149,4.160485474,29.17283951,5.212073842
25/06/2014,2014,45,719.9466667,31.70289534,4.926323915,35.09333333,1.223863124
02/07/2014,2014,39,723.9772727,32.92675846,5.657770162,40.19318182,5.806977665
09/07/2014,2014,30,717.3773585,38.73373613,5.54015822,39,-14.74161815
16/07/2014,2014,43,695.6551724,23.99211797,4.264788098,28.50574713,3.244571807
23/07/2014,2014,38,718.5633803,27.23668978,4.387240663,31.4084507,1.684562466
30/07/2014,2014,38,716.0909091,28.92125225,4.120265511,29.25454545,-1.824478536
06/08/2014,2014,40,724.1044776,27.09677371,4.710013026,33.50746269,-14.82062379
13/08/2014,2014,42,668.2537313,12.27614992,4.673682118,30.17910448,-4.021553066
20/08/2014,2014,40,690.1666667,8.254596857,4.609760909,31.11538462,-1.632368153
