"GroupRef","Date","GroupSize","GroupSize_ExcPups","GroupName"
143,2017-11-01,3.625,3.625,"VanHelsing5"
18,2017-12-01,11.5,11.5,"Lazuli"
36,2017-12-01,9.65217391304348,9.65217391304348,"Whiskers"
62,2017-12-01,19.5416666666667,19.5416666666667,"Baobab"
65,2017-12-01,9.13793103448276,7.96551724137931,"Jaxx"
77,2017-12-01,20.9310344827586,20.3103448275862,"VanHelsing"
81,2017-12-01,6.36666666666667,5.93333333333333,"Zulus"
130,2017-12-01,9,9,"Make-e-plan"
133,2017-12-01,10.6315789473684,8.47368421052632,"Ubuntu"
134,2017-12-01,8.96428571428571,8.96428571428571,"HakunaMatata"
135,2017-12-01,2,2,"TB-or-not-TB"
137,2017-12-01,4.125,4.125,"StormTroopers"
139,2017-12-01,3.75,3,"Paprika"
140,2017-12-01,1,1,"GoldDiggers"
142,2017-12-01,3.15789473684211,3.15789473684211,"Freetails"
144,2017-12-01,3,3,"RunAmuk"
18,2018-01-01,11.7272727272727,11.7272727272727,"Lazuli"
36,2018-01-01,8.81481481481481,8.81481481481481,"Whiskers"
62,2018-01-01,17.4137931034483,17.2413793103448,"Baobab"
65,2018-01-01,9,8,"Jaxx"
77,2018-01-01,20.4137931034483,20.3793103448276,"VanHelsing"
81,2018-01-01,7,6,"Zulus"
130,2018-01-01,9.03846153846154,9,"Make-e-plan"
133,2018-01-01,12.3181818181818,8.77272727272727,"Ubuntu"
134,2018-01-01,9.06896551724138,8.96551724137931,"HakunaMatata"
137,2018-01-01,2.83333333333333,2.83333333333333,"StormTroopers"
139,2018-01-01,1.75,1.75,"Paprika"
140,2018-01-01,1,1,"GoldDiggers"
141,2018-01-01,1.625,1.4375,"LittleCreatures"
142,2018-01-01,4.2,4.2,"Freetails"
144,2018-01-01,2.93548387096774,2.93548387096774,"RunAmuk"
145,2018-01-01,1,1,"ElrondsCouncil"
18,2018-02-01,11.4166666666667,11.4166666666667,"Lazuli"
36,2018-02-01,8.85185185185185,8.85185185185185,"Whiskers"
62,2018-02-01,18.7407407407407,16.7407407407407,"Baobab"
65,2018-02-01,8.96,8.96,"Jaxx"
77,2018-02-01,20.0909090909091,20.0909090909091,"VanHelsing"
81,2018-02-01,7,7,"Zulus"
130,2018-02-01,10.2592592592593,8.88888888888889,"Make-e-plan"
133,2018-02-01,12.7058823529412,12.7058823529412,"Ubuntu"
134,2018-02-01,9,9,"HakunaMatata"
137,2018-02-01,2,2,"StormTroopers"
140,2018-02-01,1,1,"GoldDiggers"
141,2018-02-01,1.75,1.75,"LittleCreatures"
142,2018-02-01,4,4,"Freetails"
144,2018-02-01,6.75,2.96428571428571,"RunAmuk"
145,2018-02-01,1,1,"ElrondsCouncil"
18,2018-03-01,14.1935483870968,11.6451612903226,"Lazuli"
36,2018-03-01,9,9,"Whiskers"
62,2018-03-01,16.8928571428571,13.8928571428571,"Baobab"
65,2018-03-01,8.3,8.3,"Jaxx"
77,2018-03-01,19.8888888888889,19.8888888888889,"VanHelsing"
81,2018-03-01,6.125,6.125,"Zulus"
130,2018-03-01,12.75,8.92857142857143,"Make-e-plan"
133,2018-03-01,12.7727272727273,12.7727272727273,"Ubuntu"
134,2018-03-01,9,9,"HakunaMatata"
137,2018-03-01,2,2,"StormTroopers"
140,2018-03-01,1.05882352941176,1,"GoldDiggers"
141,2018-03-01,1.42857142857143,1.42857142857143,"LittleCreatures"
142,2018-03-01,4.15789473684211,3.89473684210526,"Freetails"
144,2018-03-01,6.74074074074074,2.74074074074074,"RunAmuk"
145,2018-03-01,1,1,"ElrondsCouncil"
18,2018-04-01,16.4642857142857,12,"Lazuli"
36,2018-04-01,9,9,"Whiskers"
62,2018-04-01,15,14.962962962963,"Baobab"
65,2018-04-01,6.2,6.2,"Jaxx"
77,2018-04-01,17.3571428571429,17.3571428571429,"VanHelsing"
81,2018-04-01,6.7037037037037,6.51851851851852,"Zulus"
130,2018-04-01,11.64,8.52,"Make-e-plan"
133,2018-04-01,11.7777777777778,11.7777777777778,"Ubuntu"
134,2018-04-01,8.83333333333333,8.83333333333333,"HakunaMatata"
140,2018-04-01,1,1,"GoldDiggers"
141,2018-04-01,1,1,"LittleCreatures"
142,2018-04-01,2.92307692307692,2.92307692307692,"Freetails"
144,2018-04-01,5.66666666666667,5.66666666666667,"RunAmuk"
145,2018-04-01,1,1,"ElrondsCouncil"
18,2018-05-01,15.4,15.4,"Lazuli"
36,2018-05-01,9.83333333333333,8.66666666666667,"Whiskers"
62,2018-05-01,12.9,12.4333333333333,"Baobab"
65,2018-05-01,8.33333333333333,6.73333333333333,"Jaxx"
77,2018-05-01,22.3548387096774,18.3870967741935,"VanHelsing"
81,2018-05-01,7.96153846153846,6.03846153846154,"Zulus"
130,2018-05-01,13.4444444444444,11.8888888888889,"Make-e-plan"
133,2018-05-01,12.6842105263158,12.6842105263158,"Ubuntu"
134,2018-05-01,7.2962962962963,7.11111111111111,"HakunaMatata"
140,2018-05-01,1,1,"GoldDiggers"
141,2018-05-01,1.9,1.9,"LittleCreatures"
142,2018-05-01,3,3,"Freetails"
144,2018-05-01,4.77777777777778,4.77777777777778,"RunAmuk"
145,2018-05-01,1.2,1.2,"ElrondsCouncil"
18,2018-06-01,15.9615384615385,15.9615384615385,"Lazuli"
36,2018-06-01,13.9565217391304,8.95652173913044,"Whiskers"
62,2018-06-01,15.4,11.72,"Baobab"
65,2018-06-01,11,7,"Jaxx"
77,2018-06-01,24.6428571428571,18.6428571428571,"VanHelsing"
81,2018-06-01,8,6,"Zulus"
130,2018-06-01,13.95,11.95,"Make-e-plan"
133,2018-06-01,15.0833333333333,13.2916666666667,"Ubuntu"
134,2018-06-01,10.6333333333333,6.96666666666667,"HakunaMatata"
140,2018-06-01,1,1,"GoldDiggers"
141,2018-06-01,2,2,"LittleCreatures"
142,2018-06-01,2.0952380952381,2.0952380952381,"Freetails"
144,2018-06-01,4.95652173913043,4.95652173913043,"RunAmuk"
145,2018-06-01,1.5,1.5,"ElrondsCouncil"
18,2018-07-01,14.7857142857143,14.7857142857143,"Lazuli"
36,2018-07-01,14,14,"Whiskers"
62,2018-07-01,9.81818181818182,9.81818181818182,"Baobab"
65,2018-07-01,10.8214285714286,10.8214285714286,"Jaxx"
77,2018-07-01,23.9285714285714,23.9285714285714,"VanHelsing"
81,2018-07-01,8,8,"Zulus"
130,2018-07-01,14,14,"Make-e-plan"
133,2018-07-01,16,14,"Ubuntu"
134,2018-07-01,10.1923076923077,6.34615384615385,"HakunaMatata"
140,2018-07-01,1,1,"GoldDiggers"
141,2018-07-01,2,2,"LittleCreatures"
142,2018-07-01,1.8,1.8,"Freetails"
144,2018-07-01,4.73076923076923,4.73076923076923,"RunAmuk"
145,2018-07-01,1.25,1.25,"ElrondsCouncil"
18,2018-08-01,19.1290322580645,15.7096774193548,"Lazuli"
36,2018-08-01,13.4583333333333,13.4583333333333,"Whiskers"
62,2018-08-01,5.36363636363636,5.36363636363636,"Baobab"
65,2018-08-01,12.4137931034483,10.2413793103448,"Jaxx"
77,2018-08-01,24.5714285714286,24.5714285714286,"VanHelsing"
81,2018-08-01,8,8,"Zulus"
130,2018-08-01,13.9565217391304,13.9565217391304,"Make-e-plan"
133,2018-08-01,16.1034482758621,16.1034482758621,"Ubuntu"
134,2018-08-01,10,10,"HakunaMatata"
140,2018-08-01,1,1,"GoldDiggers"
141,2018-08-01,2.22222222222222,2.22222222222222,"LittleCreatures"
142,2018-08-01,1.22727272727273,1.22727272727273,"Freetails"
144,2018-08-01,7.36666666666667,4.8,"RunAmuk"
145,2018-08-01,1,1,"ElrondsCouncil"
146,2018-08-01,2,2,"Ubuntu2"
18,2018-09-01,20.6071428571429,15.75,"Lazuli"
36,2018-09-01,12.8,12.8,"Whiskers"
62,2018-09-01,3.36363636363636,3.36363636363636,"Baobab"
65,2018-09-01,9.60869565217391,8.60869565217391,"Jaxx"
77,2018-09-01,22.3928571428571,22.3928571428571,"VanHelsing"
81,2018-09-01,8,8,"Zulus"
130,2018-09-01,12,12,"Make-e-plan"
133,2018-09-01,16.5555555555556,16.5555555555556,"Ubuntu"
134,2018-09-01,9.96428571428571,9.96428571428571,"HakunaMatata"
140,2018-09-01,1,1,"GoldDiggers"
141,2018-09-01,3.53846153846154,3.53846153846154,"LittleCreatures"
142,2018-09-01,1,1,"Freetails"
144,2018-09-01,9,5,"RunAmuk"
145,2018-09-01,1.16666666666667,1.16666666666667,"ElrondsCouncil"
18,2018-10-01,18.9285714285714,18.9285714285714,"Lazuli"
36,2018-10-01,11.8275862068966,11.7586206896552,"Whiskers"
62,2018-10-01,1.54545454545455,1.54545454545455,"Baobab"
65,2018-10-01,7.27586206896552,7.27586206896552,"Jaxx"
77,2018-10-01,16.5925925925926,16.5925925925926,"VanHelsing"
81,2018-10-01,8,8,"Zulus"
130,2018-10-01,13.2333333333333,13.2333333333333,"Make-e-plan"
133,2018-10-01,15.0967741935484,15.0967741935484,"Ubuntu"
134,2018-10-01,11.4193548387097,9.87096774193548,"HakunaMatata"
140,2018-10-01,1,1,"GoldDiggers"
141,2018-10-01,3.84,3.84,"LittleCreatures"
142,2018-10-01,1,1,"Freetails"
144,2018-10-01,6.25,6.25,"RunAmuk"
145,2018-10-01,4.16,4.16,"ElrondsCouncil"
18,2018-11-01,16.5862068965517,16.5862068965517,"Lazuli"
36,2018-11-01,10.75,10.75,"Whiskers"
65,2018-11-01,6.10714285714286,6.10714285714286,"Jaxx"
77,2018-11-01,10.8928571428571,10.8928571428571,"VanHelsing"
81,2018-11-01,8,8,"Zulus"
130,2018-11-01,14,14,"Make-e-plan"
133,2018-11-01,12.8076923076923,12.8076923076923,"Ubuntu"
134,2018-11-01,14.3666666666667,9.93333333333333,"HakunaMatata"
140,2018-11-01,1,1,"GoldDiggers"
141,2018-11-01,3.26315789473684,3.26315789473684,"LittleCreatures"
142,2018-11-01,1,1,"Freetails"
144,2018-11-01,3.89285714285714,3.89285714285714,"RunAmuk"
145,2018-11-01,3.9,3.9,"ElrondsCouncil"
147,2018-11-01,4.125,4.125,"Namaqua"
148,2018-11-01,5,5,"X-Force"
18,2018-12-01,13.9354838709677,13.9354838709677,"Lazuli"
36,2018-12-01,11.4285714285714,11.1785714285714,"Whiskers"
65,2018-12-01,8.73333333333333,5.9,"Jaxx"
77,2018-12-01,9,9,"VanHelsing"
81,2018-12-01,7.75862068965517,7.75862068965517,"Zulus"
130,2018-12-01,13.5185185185185,13.5185185185185,"Make-e-plan"
133,2018-12-01,11,11,"Ubuntu"
134,2018-12-01,13.9655172413793,13.9655172413793,"HakunaMatata"
140,2018-12-01,1,1,"GoldDiggers"
141,2018-12-01,2.83333333333333,2.83333333333333,"LittleCreatures"
142,2018-12-01,1,1,"Freetails"
144,2018-12-01,3.66666666666667,3.66666666666667,"RunAmuk"
145,2018-12-01,4.8,4.55,"ElrondsCouncil"
147,2018-12-01,3.68,3.68,"Namaqua"
148,2018-12-01,4.66666666666667,4.66666666666667,"X-Force"
18,2019-01-01,13.962962962963,13.962962962963,"Lazuli"
36,2019-01-01,15.9666666666667,11.7333333333333,"Whiskers"
65,2019-01-01,11,6,"Jaxx"
77,2019-01-01,8.7037037037037,8.7037037037037,"VanHelsing"
81,2019-01-01,8.80645161290323,7.90322580645161,"Zulus"
130,2019-01-01,14.9333333333333,13.5,"Make-e-plan"
133,2019-01-01,11,11,"Ubuntu"
134,2019-01-01,13.9310344827586,13.9310344827586,"HakunaMatata"
140,2019-01-01,1,1,"GoldDiggers"
141,2019-01-01,1.92857142857143,1.92857142857143,"LittleCreatures"
142,2019-01-01,1,1,"Freetails"
144,2019-01-01,3.40740740740741,3.40740740740741,"RunAmuk"
145,2019-01-01,6.10714285714286,4.85714285714286,"ElrondsCouncil"
147,2019-01-01,3.93103448275862,3.93103448275862,"Namaqua"
148,2019-01-01,7,7,"X-Force"
18,2019-02-01,13.5217391304348,13.5217391304348,"Lazuli"
36,2019-02-01,13.6296296296296,9.88888888888889,"Whiskers"
65,2019-02-01,11,6,"Jaxx"
77,2019-02-01,9.2962962962963,7.85185185185185,"VanHelsing"
81,2019-02-01,7.96,7.96,"Zulus"
130,2019-02-01,13.2692307692308,12.2692307692308,"Make-e-plan"
133,2019-02-01,9.39130434782609,9.39130434782609,"Ubuntu"
134,2019-02-01,13.8571428571429,13.75,"HakunaMatata"
140,2019-02-01,1,1,"GoldDiggers"
141,2019-02-01,2.53846153846154,2.53846153846154,"LittleCreatures"
142,2019-02-01,1,1,"Freetails"
144,2019-02-01,3.52173913043478,3.52173913043478,"RunAmuk"
145,2019-02-01,5.57142857142857,4.57142857142857,"ElrondsCouncil"
147,2019-02-01,5.40740740740741,4.55555555555556,"Namaqua"
148,2019-02-01,6.83333333333333,6.83333333333333,"X-Force"
18,2019-03-01,14.0333333333333,13.8333333333333,"Lazuli"
36,2019-03-01,12.3225806451613,11.9032258064516,"Whiskers"
65,2019-03-01,11,11,"Jaxx"
77,2019-03-01,10.24,6.56,"VanHelsing"
81,2019-03-01,7.46428571428571,7.32142857142857,"Zulus"
130,2019-03-01,9.8,9.8,"Make-e-plan"
133,2019-03-01,9.32258064516129,8.80645161290323,"Ubuntu"
134,2019-03-01,18.4516129032258,14,"HakunaMatata"
140,2019-03-01,1,1,"GoldDiggers"
141,2019-03-01,2.5,2.5,"LittleCreatures"
142,2019-03-01,1,1,"Freetails"
144,2019-03-01,3.14814814814815,3.14814814814815,"RunAmuk"
145,2019-03-01,4.94444444444444,4.94444444444444,"ElrondsCouncil"
147,2019-03-01,5,5,"Namaqua"
148,2019-03-01,6.8,6.8,"X-Force"
18,2019-04-01,19.9655172413793,14.7931034482759,"Lazuli"
36,2019-04-01,12,11,"Whiskers"
65,2019-04-01,10,10,"Jaxx"
77,2019-04-01,7.13636363636364,7.13636363636364,"VanHelsing"
81,2019-04-01,6.83333333333333,6.83333333333333,"Zulus"
130,2019-04-01,14.9666666666667,10.9333333333333,"Make-e-plan"
133,2019-04-01,12.5769230769231,8.80769230769231,"Ubuntu"
134,2019-04-01,18.1428571428571,13.1428571428571,"HakunaMatata"
140,2019-04-01,1,1,"GoldDiggers"
141,2019-04-01,3.05263157894737,2.84210526315789,"LittleCreatures"
144,2019-04-01,2.0625,2,"RunAmuk"
145,2019-04-01,4.40909090909091,4.40909090909091,"ElrondsCouncil"
147,2019-04-01,4.6,4.6,"Namaqua"
148,2019-04-01,6.11111111111111,6.11111111111111,"X-Force"
18,2019-05-01,20.2258064516129,14.2258064516129,"Lazuli"
36,2019-05-01,11.9130434782609,10.9130434782609,"Whiskers"
65,2019-05-01,13.2,9.8,"Jaxx"
77,2019-05-01,7,7,"VanHelsing"
81,2019-05-01,6.87096774193548,6.61290322580645,"Zulus"
130,2019-05-01,16.8333333333333,10.8333333333333,"Make-e-plan"
133,2019-05-01,13,13,"Ubuntu"
134,2019-05-01,18,18,"HakunaMatata"
140,2019-05-01,1,1,"GoldDiggers"
141,2019-05-01,3.53333333333333,2.6,"LittleCreatures"
145,2019-05-01,6.54545454545454,4.90909090909091,"ElrondsCouncil"
147,2019-05-01,7.76666666666667,3.93333333333333,"Namaqua"
148,2019-05-01,6,6,"X-Force"
149,2019-05-01,1,1,"Tswana"
18,2019-06-01,18.9230769230769,18.9230769230769,"Lazuli"
36,2019-06-01,12.8620689655172,11.7931034482759,"Whiskers"
65,2019-06-01,15.5217391304348,10,"Jaxx"
77,2019-06-01,6,6,"VanHelsing"
81,2019-06-01,8.2,6.86666666666667,"Zulus"
130,2019-06-01,16.6071428571429,16.5,"Make-e-plan"
133,2019-06-01,12.96,12.96,"Ubuntu"
134,2019-06-01,17.6896551724138,17.6896551724138,"HakunaMatata"
140,2019-06-01,1,1,"GoldDiggers"
141,2019-06-01,4.5,4.5,"LittleCreatures"
145,2019-06-01,8,5,"ElrondsCouncil"
147,2019-06-01,9.1,3.86666666666667,"Namaqua"
149,2019-06-01,1.15384615384615,1,"Tswana"
18,2019-07-01,19,19,"Lazuli"
36,2019-07-01,13.6666666666667,12,"Whiskers"
65,2019-07-01,15,15,"Jaxx"
77,2019-07-01,6.63636363636364,6.63636363636364,"VanHelsing"
81,2019-07-01,9,7,"Zulus"
130,2019-07-01,18.7916666666667,16.375,"Make-e-plan"
133,2019-07-01,13,13,"Ubuntu"
134,2019-07-01,17.1428571428571,17,"HakunaMatata"
140,2019-07-01,1,1,"GoldDiggers"
141,2019-07-01,5,5,"LittleCreatures"
145,2019-07-01,8,8,"ElrondsCouncil"
147,2019-07-01,8.91304347826087,8.91304347826087,"Namaqua"
149,2019-07-01,1,1,"Tswana"
18,2019-08-01,18.0357142857143,18.0357142857143,"Lazuli"
36,2019-08-01,12.8571428571429,12.8571428571429,"Whiskers"
65,2019-08-01,15,15,"Jaxx"
77,2019-08-01,6.8,6.8,"VanHelsing"
81,2019-08-01,9,9,"Zulus"
130,2019-08-01,17.4090909090909,17.4090909090909,"Make-e-plan"
133,2019-08-01,13,13,"Ubuntu"
134,2019-08-01,21.9032258064516,18,"HakunaMatata"
140,2019-08-01,1,1,"GoldDiggers"
141,2019-08-01,5,5,"LittleCreatures"
145,2019-08-01,8,8,"ElrondsCouncil"
147,2019-08-01,8.66666666666667,8.66666666666667,"Namaqua"
149,2019-08-01,1.77777777777778,1.22222222222222,"Tswana"
18,2019-09-01,15.3928571428571,15.3571428571429,"Lazuli"
36,2019-09-01,15.0333333333333,12.9333333333333,"Whiskers"
65,2019-09-01,15,15,"Jaxx"
81,2019-09-01,9,9,"Zulus"
130,2019-09-01,16.9545454545455,16.9545454545455,"Make-e-plan"
133,2019-09-01,13,13,"Ubuntu"
134,2019-09-01,22,18,"HakunaMatata"
140,2019-09-01,3.16666666666667,3.16666666666667,"GoldDiggers"
141,2019-09-01,4.90909090909091,4.90909090909091,"LittleCreatures"
145,2019-09-01,8,8,"ElrondsCouncil"
147,2019-09-01,9,9,"Namaqua"
149,2019-09-01,3.4,3.4,"Tswana"
18,2019-10-01,14.0357142857143,14.0357142857143,"Lazuli"
36,2019-10-01,15.2962962962963,12.2962962962963,"Whiskers"
65,2019-10-01,13.6785714285714,13.6785714285714,"Jaxx"
81,2019-10-01,6.96551724137931,6.96551724137931,"Zulus"
130,2019-10-01,11.9583333333333,11.9583333333333,"Make-e-plan"
133,2019-10-01,11.5357142857143,11.5357142857143,"Ubuntu"
134,2019-10-01,18.5333333333333,18.5333333333333,"HakunaMatata"
140,2019-10-01,3.47368421052632,3.47368421052632,"GoldDiggers"
141,2019-10-01,3.91666666666667,3.91666666666667,"LittleCreatures"
145,2019-10-01,7.92857142857143,7.92857142857143,"ElrondsCouncil"
147,2019-10-01,8.29166666666667,8.29166666666667,"Namaqua"
149,2019-10-01,3,3,"Tswana"
18,2019-11-01,12.6666666666667,12.6666666666667,"Lazuli"
36,2019-11-01,15.0714285714286,14.6428571428571,"Whiskers"
65,2019-11-01,15.4285714285714,13.3928571428571,"Jaxx"
81,2019-11-01,6.8,6.8,"Zulus"
130,2019-11-01,9.12,9.12,"Make-e-plan"
133,2019-11-01,11,11,"Ubuntu"
134,2019-11-01,17.16,17.16,"HakunaMatata"
140,2019-11-01,4.125,4.125,"GoldDiggers"
141,2019-11-01,3,3,"LittleCreatures"
145,2019-11-01,10,10,"ElrondsCouncil"
147,2019-11-01,8.10714285714286,7.96428571428571,"Namaqua"
149,2019-11-01,3,3,"Tswana"
18,2019-12-01,10.6,10.6,"Lazuli"
36,2019-12-01,15.6551724137931,13.6551724137931,"Whiskers"
65,2019-12-01,14.5833333333333,12.5833333333333,"Jaxx"
81,2019-12-01,6.79166666666667,6.79166666666667,"Zulus"
130,2019-12-01,14.3928571428571,9.92857142857143,"Make-e-plan"
133,2019-12-01,10.2857142857143,10.2857142857143,"Ubuntu"
134,2019-12-01,13.0666666666667,13.0666666666667,"HakunaMatata"
140,2019-12-01,3.86363636363636,3.86363636363636,"GoldDiggers"
141,2019-12-01,3,3,"LittleCreatures"
145,2019-12-01,11.3103448275862,9.58620689655172,"ElrondsCouncil"
147,2019-12-01,10.7142857142857,8,"Namaqua"
149,2019-12-01,2.69230769230769,2.69230769230769,"Tswana"
18,2020-01-01,10.5714285714286,8.46428571428572,"Lazuli"
36,2020-01-01,14.3666666666667,12.3666666666667,"Whiskers"
65,2020-01-01,14.2666666666667,13.4666666666667,"Jaxx"
81,2020-01-01,8,8,"Zulus"
130,2020-01-01,13.2592592592593,8.2962962962963,"Make-e-plan"
133,2020-01-01,14.3666666666667,10.7666666666667,"Ubuntu"
134,2020-01-01,11.5483870967742,10.9032258064516,"HakunaMatata"
140,2020-01-01,4.06666666666667,3.93333333333333,"GoldDiggers"
141,2020-01-01,2.75,2.75,"LittleCreatures"
145,2020-01-01,14.4230769230769,9.57692307692308,"ElrondsCouncil"
147,2020-01-01,10.5,7.53333333333333,"Namaqua"
149,2020-01-01,3.4375,3.125,"Tswana"
18,2020-02-01,11.6666666666667,8.70833333333333,"Lazuli"
36,2020-02-01,15.8620689655172,14.8275862068966,"Whiskers"
65,2020-02-01,17.7142857142857,13.9642857142857,"Jaxx"
81,2020-02-01,8,8,"Zulus"
130,2020-02-01,16,14.037037037037,"Make-e-plan"
133,2020-02-01,15,10,"Ubuntu"
134,2020-02-01,14.5,10.5,"HakunaMatata"
140,2020-02-01,6.28571428571429,6.28571428571429,"GoldDiggers"
141,2020-02-01,2.75,2.75,"LittleCreatures"
145,2020-02-01,14.2272727272727,14.2272727272727,"ElrondsCouncil"
147,2020-02-01,10.3448275862069,9.89655172413793,"Namaqua"
149,2020-02-01,6.29411764705882,6.29411764705882,"Tswana"
18,2020-03-01,9.95238095238095,9.80952380952381,"Lazuli"
36,2020-03-01,17.5925925925926,14.8148148148148,"Whiskers"
65,2020-03-01,17.6666666666667,13.9047619047619,"Jaxx"
81,2020-03-01,7.66666666666667,7.66666666666667,"Zulus"
130,2020-03-01,14.48,14,"Make-e-plan"
133,2020-03-01,14.1538461538462,14.1538461538462,"Ubuntu"
134,2020-03-01,13.75,13.75,"HakunaMatata"
140,2020-03-01,6.91666666666667,6.91666666666667,"GoldDiggers"
141,2020-03-01,4,3,"LittleCreatures"
145,2020-03-01,14.0689655172414,13.3103448275862,"ElrondsCouncil"
147,2020-03-01,11,10,"Namaqua"
149,2020-03-01,13.25,8.15,"Tswana"
150,2020-03-01,3,3,"Lazuli2"
18,2020-04-01,12.8846153846154,12.6538461538462,"Lazuli"
36,2020-04-01,18,18,"Whiskers"
65,2020-04-01,15.6666666666667,15.6666666666667,"Jaxx"
81,2020-04-01,13,7.72413793103448,"Zulus"
130,2020-04-01,12.75,12.75,"Make-e-plan"
133,2020-04-01,13.28,13.28,"Ubuntu"
134,2020-04-01,14,14,"HakunaMatata"
140,2020-04-01,6,6,"GoldDiggers"
141,2020-04-01,5.05,3.1,"LittleCreatures"
145,2020-04-01,12.7083333333333,10.125,"ElrondsCouncil"
147,2020-04-01,10.75,9.75,"Namaqua"
149,2020-04-01,13.1052631578947,8.94736842105263,"Tswana"
18,2020-05-01,13.4,13.4,"Lazuli"
36,2020-05-01,18,18,"Whiskers"
65,2020-05-01,15.0869565217391,15.0869565217391,"Jaxx"
81,2020-05-01,14.2068965517241,7.37931034482759,"Zulus"
130,2020-05-01,15.7333333333333,13.7,"Make-e-plan"
133,2020-05-01,15.1290322580645,13.6774193548387,"Ubuntu"
134,2020-05-01,12.15,12.15,"HakunaMatata"
140,2020-05-01,6.88235294117647,6.88235294117647,"GoldDiggers"
141,2020-05-01,5.4375,5.4375,"LittleCreatures"
145,2020-05-01,14.9,12.5333333333333,"ElrondsCouncil"
147,2020-05-01,13.8666666666667,10.9333333333333,"Namaqua"
149,2020-05-01,12.375,12.375,"Tswana"
18,2020-06-01,14.3333333333333,13.3333333333333,"Lazuli"
36,2020-06-01,18,18,"Whiskers"
65,2020-06-01,18.3333333333333,15.75,"Jaxx"
81,2020-06-01,14.1666666666667,14.1666666666667,"Zulus"
130,2020-06-01,18.6842105263158,14,"Make-e-plan"
133,2020-06-01,17.6315789473684,13.6315789473684,"Ubuntu"
134,2020-06-01,13.1851851851852,12.962962962963,"HakunaMatata"
140,2020-06-01,10.8571428571429,8.21428571428572,"GoldDiggers"
141,2020-06-01,4.70588235294118,4.70588235294118,"LittleCreatures"
145,2020-06-01,22.1578947368421,13.3157894736842,"ElrondsCouncil"
147,2020-06-01,15.9444444444444,10.9444444444444,"Namaqua"
149,2020-06-01,11.375,11.375,"Tswana"
18,2020-07-01,17,14,"Lazuli"
36,2020-07-01,17.1363636363636,17.1363636363636,"Whiskers"
65,2020-07-01,17.9545454545455,14.9545454545455,"Jaxx"
81,2020-07-01,14.2307692307692,14.1538461538462,"Zulus"
130,2020-07-01,17.1052631578947,17.1052631578947,"Make-e-plan"
133,2020-07-01,17,17,"Ubuntu"
134,2020-07-01,14.24,13.84,"HakunaMatata"
140,2020-07-01,11.7692307692308,11.7692307692308,"GoldDiggers"
141,2020-07-01,3.91666666666667,3.91666666666667,"LittleCreatures"
145,2020-07-01,22.2631578947368,22.2631578947368,"ElrondsCouncil"
147,2020-07-01,15.0909090909091,15.0909090909091,"Namaqua"
149,2020-07-01,11.4545454545455,11.4545454545455,"Tswana"
18,2020-08-01,14.2142857142857,14.2142857142857,"Lazuli"
36,2020-08-01,18,18,"Whiskers"
65,2020-08-01,17.9583333333333,17.9583333333333,"Jaxx"
81,2020-08-01,16.1481481481481,14.7037037037037,"Zulus"
130,2020-08-01,17.952380952381,17.952380952381,"Make-e-plan"
133,2020-08-01,16.5185185185185,16.5185185185185,"Ubuntu"
134,2020-08-01,13.7083333333333,13.7083333333333,"HakunaMatata"
140,2020-08-01,11,11,"GoldDiggers"
141,2020-08-01,5,5,"LittleCreatures"
145,2020-08-01,21.952380952381,21.952380952381,"ElrondsCouncil"
147,2020-08-01,15.2173913043478,15.2173913043478,"Namaqua"
149,2020-08-01,9,9,"Tswana"
18,2020-09-01,13.952380952381,13.952380952381,"Lazuli"
36,2020-09-01,18.3103448275862,17.551724137931,"Whiskers"
65,2020-09-01,17.3913043478261,17.3913043478261,"Jaxx"
81,2020-09-01,15.0909090909091,15,"Zulus"
130,2020-09-01,17.4615384615385,17.4615384615385,"Make-e-plan"
133,2020-09-01,15.4285714285714,15.4285714285714,"Ubuntu"
134,2020-09-01,12.56,12.56,"HakunaMatata"
140,2020-09-01,11,11,"GoldDiggers"
141,2020-09-01,4.09090909090909,4.09090909090909,"LittleCreatures"
145,2020-09-01,21.695652173913,21.695652173913,"ElrondsCouncil"
147,2020-09-01,12.695652173913,12.695652173913,"Namaqua"
149,2020-09-01,9.8,9.8,"Tswana"
151,2020-09-01,1,1,"Phoenix"
18,2020-10-01,10.6,10.6,"Lazuli"
36,2020-10-01,20,17,"Whiskers"
65,2020-10-01,16.7391304347826,16.7391304347826,"Jaxx"
81,2020-10-01,14.9130434782609,14.9130434782609,"Zulus"
130,2020-10-01,11.9565217391304,11.9565217391304,"Make-e-plan"
133,2020-10-01,15.8571428571429,15.8571428571429,"Ubuntu"
134,2020-10-01,11.4642857142857,11.4642857142857,"HakunaMatata"
140,2020-10-01,11.7727272727273,11.7727272727273,"GoldDiggers"
141,2020-10-01,4.0625,2.8125,"LittleCreatures"
145,2020-10-01,19.4545454545455,19.4545454545455,"ElrondsCouncil"
147,2020-10-01,11.84,11.84,"Namaqua"
149,2020-10-01,12.4375,9.875,"Tswana"
151,2020-10-01,1,1,"Phoenix"
152,2020-10-01,5.86666666666667,5.86666666666667,"Runaways"
153,2020-10-01,4,4,"Aristokats"
18,2020-11-01,6.61111111111111,6.61111111111111,"Lazuli"
36,2020-11-01,14.7727272727273,14.7727272727273,"Whiskers"
65,2020-11-01,17.6538461538462,14.5769230769231,"Jaxx"
